TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
Turf Quality,7/14/21,5,6,RAD 553,Seeds Inc.,IJU,10,6,17,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,44,Blue Devil,Columbia Seeds,IJU,25,10,132,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,39,Comanche (NAI-14-176),Columbia River Seed,IJU,13,2,116,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,9,AKB3128,Pennington Seed,IJU,10,9,26,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,89,PST-T14-39,Pure Seed Testing Inc.,IJU,4,3,265,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,6,RAD 553,Seeds Inc.,IJU,7,5,16,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,43,Pivot,Columbia River Seed,IJU,21,3,129,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,89,PST-T14-39,Pure Seed Testing Inc.,IJU,22,9,267,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,9,AKB3128,Pennington Seed,IJU,2,10,25,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,1,A11-40,Landmark Turf & Native Seed,IJU,21,4,3,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,44,Blue Devil,Columbia Seeds,IJU,9,5,130,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,84,PST-11-7,DLF Pickseed USA,IJU,7,8,250,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,48,Cloud (GO-2425),Grassland Oregon,IJU,21,6,144,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,43,Pivot,Columbia River Seed,IJU,8,1,127,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,IJU,22,2,249,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,9,AKB3128,Pennington Seed,IJU,24,2,27,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,IJU,21,8,240,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,84,PST-11-7,DLF Pickseed USA,IJU,23,7,252,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,44,Blue Devil,Columbia Seeds,IJU,14,4,131,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,37,NAI-14-132,Columbia River Seed,IJU,4,8,109,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,43,Pivot,Columbia River Seed,IJU,14,3,128,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,IJU,17,1,239,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,79,Kenblue,Standard,IJU,8,2,235,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,49,DLFPS-340/3364,DLF Pickseed USA,IJU,3,9,145,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,51,DLFPS-340/3556,DLF Pickseed USA,IJU,1,1,151,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,6,RAD 553,Seeds Inc.,IJU,24,9,18,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,8,Babe,Seeds Inc.,IJU,9,4,22,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,IJU,18,3,248,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,7,Selway,Seeds Inc.,IJU,10,7,20,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,84,PST-11-7,DLF Pickseed USA,IJU,18,4,251,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,40,Finish Line (NAI-14-178),Columbia River Seed,IJU,13,1,119,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,8,Babe,Seeds Inc.,IJU,10,8,23,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,10,AKB3179,Pennington Seed,IJU,3,2,28,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,82,Electric (PST-K11-118),Pure Seed Testing Inc.,IJU,18,2,245,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,38,Amaze (NAI-14-133),Columbia River Seed,IJU,9,7,112,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,5,Blue Knight,Ledeboer Plant Breeding,IJU,10,5,14,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,10,AKB3179,Pennington Seed,IJU,10,10,29,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,46,Bombay (GO-22B23),Grassland Oregon,IJU,14,6,137,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,89,PST-T14-39,Pure Seed Testing Inc.,IJU,18,9,266,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,47,Star (GO-2628),Grassland Oregon,IJU,14,7,140,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,41,Heartland (NAI-14-187),Columbia River Seed,IJU,14,1,122,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,38,Amaze (NAI-14-133),Columbia River Seed,IJU,21,7,114,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,7,Selway,Seeds Inc.,IJU,26,6,21,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,79,Kenblue,Standard,IJU,25,8,237,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,37,NAI-14-132,Columbia River Seed,IJU,26,3,111,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,81,PST-K13-141,Pure Seed Testing Inc.,IJU,24,10,243,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,46,Bombay (GO-22B23),Grassland Oregon,IJU,20,1,138,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,5,Blue Knight,Ledeboer Plant Breeding,IJU,23,5,15,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,40,Finish Line (NAI-14-178),Columbia River Seed,IJU,22,1,120,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,82,Electric (PST-K11-118),Pure Seed Testing Inc.,IJU,2,2,244,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,47,Star (GO-2628),Grassland Oregon,IJU,6,8,139,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,50,DLFPS-340/3446,DLF Pickseed USA,IJU,5,1,148,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,41,Heartland (NAI-14-187),Columbia River Seed,IJU,3,10,121,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,79,Kenblue,Standard,IJU,17,2,236,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,42,Aviator II (NAI-15-84),Columbia River Seed,IJU,23,9,126,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,41,Heartland (NAI-14-187),Columbia River Seed,IJU,19,6,123,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,81,PST-K13-141,Pure Seed Testing Inc.,IJU,18,1,242,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,49,DLFPS-340/3364,DLF Pickseed USA,IJU,14,9,146,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,IJU,6,10,238,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,1,A11-40,Landmark Turf & Native Seed,IJU,10,1,2,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,10,AKB3179,Pennington Seed,IJU,25,2,30,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,48,Cloud (GO-2425),Grassland Oregon,IJU,14,8,143,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,45,Skye,Standard,IJU,2,8,133,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,38,Amaze (NAI-14-133),Columbia River Seed,IJU,13,3,113,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,42,Aviator II (NAI-15-84),Columbia River Seed,IJU,14,2,125,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,50,DLFPS-340/3446,DLF Pickseed USA,IJU,19,2,150,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,45,Skye,Standard,IJU,14,5,134,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,81,PST-K13-141,Pure Seed Testing Inc.,IJU,2,5,241,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,IJU,9,8,247,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,39,Comanche (NAI-14-176),Columbia River Seed,IJU,24,4,117,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,42,Aviator II (NAI-15-84),Columbia River Seed,IJU,5,3,124,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,48,Cloud (GO-2425),Grassland Oregon,IJU,8,5,142,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,45,Skye,Standard,IJU,24,8,135,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,8,Babe,Seeds Inc.,IJU,19,1,24,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,37,NAI-14-132,Columbia River Seed,IJU,13,4,110,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,7,Selway,Seeds Inc.,IJU,1,3,19,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,50,DLFPS-340/3446,DLF Pickseed USA,IJU,14,10,149,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,49,DLFPS-340/3364,DLF Pickseed USA,IJU,25,5,147,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,82,Electric (PST-K11-118),Pure Seed Testing Inc.,IJU,23,6,246,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,40,Finish Line (NAI-14-178),Columbia River Seed,IJU,1,10,118,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,47,Star (GO-2628),Grassland Oregon,IJU,19,7,141,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,46,Bombay (GO-22B23),Grassland Oregon,IJU,8,7,136,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,1,A11-40,Landmark Turf & Native Seed,IJU,9,1,1,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,88,Midnight,Standard,IJU,22,3,264,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,75,A15-6,Peak Plant Genetics,IJU,23,4,225,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,87,PST-K15-172,Pure Seed Testing Inc.,IJU,18,7,260,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,73,A16-2,The Scotts Company,IJU,4,6,217,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,55,DLFPS-340/3438,DLF Pickseed USA,IJU,27,9,165,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,69,A11-38,Peak Plant Genetics,IJU,16,9,206,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,19,NuRush (J-3510),Jacklin Seed by Simplot,IJU,25,1,57,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,32,Blue Gem (NAI-13-9),Columbia River Seed,IJU,13,9,95,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,14,Yellowstone (A12-7),Landmark Turf & Native Seed,IJU,3,8,40,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,24,BAR PP 7K426,Barenbrug Research,IJU,25,6,72,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,85,PST-K15-167,Pure Seed Testing Inc.,IJU,18,5,254,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,16,J-1138,Jacklin Seed by Simplot,IJU,11,5,47,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,64,A16-1,Mountain View Seeds,IJU,16,4,191,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,29,Jersey (NAI-A16-3),Novel AG Inc.,IJU,12,9,86,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,56,DLFPS-340/3549,DLF Pickseed USA,IJU,2,6,166,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,1,17,J-1319,Jacklin Seed by Simplot,IJU,11,4,50,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,64,A16-1,Mountain View Seeds,IJU,7,6,190,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,88,Midnight,Standard,IJU,6,6,262,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,69,A11-38,Peak Plant Genetics,IJU,20,8,207,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,32,Blue Gem (NAI-13-9),Columbia River Seed,IJU,8,3,94,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,71,A10-280,Mountain View Seeds,IJU,3,6,211,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,14,Yellowstone (A12-7),Landmark Turf & Native Seed,IJU,11,7,41,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,IJU,6,1,10,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,75,A15-6,Peak Plant Genetics,IJU,17,6,224,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,59,DLFPS-340/3455,DLF Pickseed USA,IJU,15,2,176,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,32,Blue Gem (NAI-13-9),Columbia River Seed,IJU,24,3,96,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,55,DLFPS-340/3438,DLF Pickseed USA,IJU,15,6,164,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,54,DLFPS-340/3500,DLF Pickseed USA,IJU,22,6,162,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,20,BAR PP 71213,Barenbrug Research,IJU,11,1,59,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,2,A13-1,Landmark Turf & Native Seed,IJU,6,9,4,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,24,BAR PP 7K426,Barenbrug Research,IJU,8,9,70,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,15,After Midnight,Jacklin Seed by Simplot,IJU,23,3,45,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,18,J-2726,Jacklin Seed by Simplot,IJU,7,2,52,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,16,J-1138,Jacklin Seed by Simplot,IJU,25,3,48,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,13,KH3492,Pennington Seed,IJU,11,8,38,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,29,Jersey (NAI-A16-3),Novel AG Inc.,IJU,1,8,85,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,3,A99-2897,Turf Merchants Inc.,IJU,10,3,8,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,1,69,A11-38,Peak Plant Genetics,IJU,4,1,205,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,85,PST-K15-167,Pure Seed Testing Inc.,IJU,24,7,255,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,33,United (NAI-13-14),Columbia River Seed,IJU,13,8,98,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,55,DLFPS-340/3438,DLF Pickseed USA,IJU,7,4,163,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,64,A16-1,Mountain View Seeds,IJU,20,2,192,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,76,A16-17,Peak Plant Genetics,IJU,6,2,226,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,20,BAR PP 71213,Barenbrug Research,IJU,2,4,58,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,24,BAR PP 7K426,Barenbrug Research,IJU,12,4,71,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,33,United (NAI-13-14),Columbia River Seed,IJU,4,7,97,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,13,KH3492,Pennington Seed,IJU,22,5,39,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,62,DLFPS-340/3552,DLF Pickseed USA,IJU,1,6,184,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,26,BAR PP 79494,Barenbrug Research,IJU,19,9,78,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,76,A16-17,Peak Plant Genetics,IJU,17,5,227,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,59,DLFPS-340/3455,DLF Pickseed USA,IJU,7,3,175,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,25,BAR PP 7236V,Barenbrug Research,IJU,5,8,73,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,74,PPG-KB 1304,ProSeeds Marketing,IJU,17,7,221,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,57,DLFPS-340/3548,DLF Pickseed USA,IJU,15,4,170,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,30,Twilight (NAI-13-132),SiteOne Landscape Supply,IJU,5,6,88,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,87,PST-K15-172,Pure Seed Testing Inc.,IJU,22,10,261,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,2,63,MVS-130,Mountain View Seeds,IJU,6,4,187,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,70,PPG-KB 1131,Mountain View Seeds,IJU,16,10,209,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,31,NAI-15-80,SiteOne Landscape Supply,IJU,7,7,91,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,15,After Midnight,Jacklin Seed by Simplot,IJU,11,6,44,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,26,BAR PP 79494,Barenbrug Research,IJU,12,6,77,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,25,BAR PP 7236V,Barenbrug Research,IJU,25,9,75,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,57,DLFPS-340/3548,DLF Pickseed USA,IJU,27,6,171,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,IJU,5,5,256,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,58,DLFPS-340/3444,DLF Pickseed USA,IJU,15,3,173,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,74,PPG-KB 1304,ProSeeds Marketing,IJU,1,5,220,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,58,DLFPS-340/3444,DLF Pickseed USA,IJU,7,9,172,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,18,J-2726,Jacklin Seed by Simplot,IJU,27,7,54,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,26,BAR PP 79494,Barenbrug Research,IJU,1,2,76,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,73,A16-2,The Scotts Company,IJU,22,8,219,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,3,30,Twilight (NAI-13-132),SiteOne Landscape Supply,IJU,12,10,89,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,70,PPG-KB 1131,Mountain View Seeds,IJU,26,1,210,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,30,Twilight (NAI-13-132),SiteOne Landscape Supply,IJU,27,2,90,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,19,NuRush (J-3510),Jacklin Seed by Simplot,IJU,6,5,55,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,15,After Midnight,Jacklin Seed by Simplot,IJU,9,3,43,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,2,A13-1,Landmark Turf & Native Seed,IJU,10,2,5,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,3,A99-2897,Turf Merchants Inc.,IJU,4,2,7,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,75,A15-6,Peak Plant Genetics,IJU,2,7,223,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,7,29,Jersey (NAI-A16-3),Novel AG Inc.,IJU,27,1,87,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,73,A16-2,The Scotts Company,IJU,17,8,218,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,19,NuRush (J-3510),Jacklin Seed by Simplot,IJU,11,2,56,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,63,MVS-130,Mountain View Seeds,IJU,20,4,189,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,25,BAR PP 7236V,Barenbrug Research,IJU,12,5,74,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,56,DLFPS-340/3549,DLF Pickseed USA,IJU,19,3,168,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,4,18,J-2726,Jacklin Seed by Simplot,IJU,11,3,53,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,5,31,NAI-15-80,SiteOne Landscape Supply,IJU,22,4,93,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
Turf Quality,7/14/21,6,14,Yellowstone (A12-7),Landmark Turf & Native Seed,IJU,23,1,42,2021,Jul,IJU-2021-07-14,26,5,4,"Stillwater, OK"
